"","grid_id","repl","dispersal","plevel","ptype","pext","ext_pops","ext_pops_after","mean_cv","cv_reg","mean_10_during","min_10_during","max_10_during","mean_10_after","max_10_after","min_10_after","mean_cv_10_after","cv_reg_10_after"
"26","star",1,0,"0.6","hub","0.9",0,13,0.382457798088598,0.0822307385710279,2611.74098362518,2451.79962296027,2784.41038313761,257.606785410963,320.419972276522,171.016609849228,0.223262124515809,0.198816777632629
"27","star",1,0,"0.9","hub","0.9",0,13,0.379766380671526,0.100410329188451,2107.47635471164,1853.18827442494,2448.58572548733,263.172848357943,404.980823994241,165.1280479344,0.350326993438276,0.318252543662202
"28","star",1,0.3,"0.3","random","0.1",0,0,0.473141719995519,0.181643964753268,1182.878576337,1072.61413956444,1304.2516050163,1406.33332597193,1600.31838407925,1295.09638270546,0.385070537086447,0.0788507637842724
"29","star",1,0.3,"0.6","random","0.1",0,0,0.463942687425355,0.199842457288464,1489.46986699474,1317.20451149112,1832.28825172974,1399.81930867257,1543.69332782035,1298.33618640489,0.365954656053521,0.0546458970713234
"30","star",1,0.3,"0.9","random","0.1",0,0,0.493327005058021,0.188084203454313,1344.60519966727,1140.52440525851,1643.76869390085,1355.15968605725,1489.22184246722,1102.56102980668,0.349708009497766,0.0871603785264066
"31","star",1,0.3,"0.3","correlated","0.1",0,0,0.504081118600833,0.198656056609533,1372.22899126157,1247.65707367807,1508.56667230634,1464.80605634631,1642.62730432012,1344.18117126037,0.354156298277125,0.0785939013216748
"32","star",1,0.3,"0.6","correlated","0.1",0,0,0.53017310746832,0.19907882486943,1389.77143459317,900.934121095159,1694.34587951209,1273.60722149323,1403.92376920442,1103.97456516127,0.32677125180777,0.069436077474879
"33","star",1,0.3,"0.9","correlated","0.1",0,0,0.519350164557614,0.187427862749869,1526.78332542129,1253.66311590312,1858.21510386129,1171.15129269436,1369.2384114552,993.261760481671,0.313693091597232,0.121284071381576
"34","star",1,0.3,"0.3","hub","0.1",0,0,0.467350411472993,0.170933261998082,1485.46786062415,1252.3367883348,1917.58944958121,1293.68697027571,1477.43516463587,1164.98137037121,0.305555727384158,0.0746629823624003
"35","star",1,0.3,"0.6","hub","0.1",0,0,0.464175818331668,0.157967179038303,1337.88693676315,1100.06501303718,1586.54963916041,1380.00995085618,1570.76828479148,1143.72152975123,0.31012409103089,0.119255788912483
"36","star",1,0.3,"0.9","hub","0.1",0,0,0.463991520672852,0.160773590639105,1431.76475182163,1253.81977719701,1623.18267185934,1196.8216723746,1377.84464404434,1024.7012111348,0.353786546962753,0.107023570132868
"37","star",1,0.3,"0.3","random","0.5",0,0,0.484372225871981,0.198759589846347,1265.48862183274,1099.34181430099,1636.37672603647,1166.57057418181,1369.25570964059,969.310473501193,0.334084844804792,0.109942846854765
"38","star",1,0.3,"0.6","random","0.5",0,1,0.478044047983688,0.211270072939104,1312.63281181842,1151.50456145422,1523.82967001695,1058.1978997502,1165.49153662924,957.309814540689,0.350566009046963,0.0575527000117418
"39","star",1,0.3,"0.9","random","0.5",0,0,0.468770791791136,0.20626507523895,1381.60696519338,1107.48944615878,1545.17670618018,1324.07577295965,1456.27804951397,1219.5744381771,0.358698660130084,0.0569277405929479
"40","star",1,0.3,"0.3","correlated","0.5",0,0,0.47995308957185,0.197737518283961,1413.11714876877,1193.90091792331,1930.19716024008,1398.87300914054,1576.44804985975,1279.77685279058,0.277302163268034,0.0736443149296367
"41","star",1,0.3,"0.6","correlated","0.5",0,0,0.4785151218351,0.187177776074808,1152.52268432058,993.295284437542,1285.64713336207,1172.0577070315,1364.7209791578,975.358431932751,0.359987283116136,0.111466527807842
"42","star",1,0.3,"0.9","correlated","0.5",0,0,0.446404496925072,0.159689399276518,1321.52498199196,1139.96874339806,1457.01798060834,1299.1535158934,1641.9597556178,1071.92085268601,0.406834164574685,0.151366997180992
"43","star",1,0.3,"0.3","hub","0.5",0,0,0.463628786366825,0.174607153599309,1412.27971602802,1183.83191780651,1733.98971651676,1239.54916472672,1345.72181083973,1078.60789080388,0.314316610867551,0.0743024088492599
"44","star",1,0.3,"0.6","hub","0.5",0,0,0.462369019162203,0.181422873410692,1319.21931592074,1199.46016907097,1523.20407792543,1193.47331073174,1339.55345329986,1086.37983184998,0.284733939659303,0.0644335645624429
"45","star",1,0.3,"0.9","hub","0.5",0,0,0.45873707724664,0.169616868971645,1393.55568430815,1276.73444608763,1573.79445362959,1105.11617836509,1174.37660729355,1016.58612077234,0.396803429238522,0.0601390009652977
"46","star",1,0.3,"0.3","random","0.9",0,0,0.470869908646216,0.211548669925177,1298.91949410918,942.494688659581,1644.20383830685,1360.09680576702,1597.38880521277,1103.41183132765,0.310783884578813,0.113571788510869
"47","star",1,0.3,"0.6","random","0.9",0,2,0.487001212194022,0.181256388300085,1347.38192750438,1076.17065136679,1499.90519070691,664.566795112738,900.887407441759,388.291288346978,1.20364057145688,0.294752981214697
"48","star",1,0.3,"0.9","random","0.9",0,3,0.481582863253032,0.187395316005847,1340.86930985176,1200.26007604798,1472.14621307177,614.281325748578,759.920247362015,441.723387042394,0.603320190454343,0.18716832763586
"49","star",1,0.3,"0.3","correlated","0.9",0,0,0.474442905605472,0.175956716763157,1409.1130938551,1241.27307504251,1684.00903724405,1337.73896904498,1536.12293520142,1120.35726443357,0.400988279586897,0.117512235159701
"50","star",1,0.3,"0.6","correlated","0.9",0,8,0.44563157473178,0.162047356372556,1470.52003091399,1275.75839512339,1778.81131045769,342.590463108944,533.409765044775,248.804971718496,1.07525301515251,0.240164111235918
"51","star",1,0.3,"0.9","correlated","0.9",0,8,0.491330976402935,0.191538624267941,1294.69563108414,1110.97080938953,1455.75422592305,407.192638854071,609.565535343343,326.65366289655,1.15632733560852,0.249298109152656
